name,price,image,config
Card màn hình / VGA ASUS GeForce RTX 2080Ti 11GB GDDR6 DUAL (DUA,36150000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus_dual_geforce_rtx_2080_ti_11gb_gddr6_dual-rtx2080ti-a11g__1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus_dual_geforce_rtx_2080_ti_11gb_gddr6_dual-rtx2080ti-a11g__2.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus_dual_geforce_rtx_2080_ti_11gb_gddr6_dual-rtx2080ti-a11g__3.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Series:DUAL:::GPU:NVIDIA GeForce RTX 2080Ti:::Bộ nhớ:11GB GDDR6 ( 14000MHz / 352-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:4352 CUDA cores:::Cổng kết nối:1 x HDMI 2.0b  3 x DisplayPort 1.4 :::Tản nhiệt:Tản nhiệt 3 quạt:::Đèn LED:RGB:::Đầu cấp nguồn:2 x 8-pin:::VR:không hỗ trợ:::Kích thước:26.8 x 11.4 x 5.8 cm:::Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Series:DUAL:::GPU:NVIDIA GeForce RTX 2080Ti:::Bộ nhớ:11GB GDDR6 ( 14000MHz / 352-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:4352 CUDA cores:::Cổng kết nối:1 x HDMI 2.0b  3 x DisplayPort 1.4 :::Tản nhiệt:Tản nhiệt 3 quạt:::Đèn LED:RGB:::Đầu cấp nguồn:2 x 8-pin:::VR:không hỗ trợ:::Kích thước:26.8 x 11.4 x 5.8 cm:::
Bo mạch chính/ Mainboard Asus Rog Strix Z370-F Gaming,5200000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-rog-strix-z370-f-gaming-1.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-rog-strix-z370-f-gaming-2.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/a/s/asus-rog-strix-z370-f-gaming-3.jpg:::,Thời gian bảo hành:36 tháng:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151-v2:::Chipset:Z370:::Thời gian bảo hành:36 tháng:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151-v2:::Chipset:Z370:::
Bo mạch chủ / Mainboard Asus Maximus X Hero (Wifi Ac),7990000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_15286_17932/2017/12/10/15286_1512875909-6.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/p_15286/2017/12/10/15286.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_15286_17932/2017/12/10/15286_1512873151-1.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151-v2:::Chipset:Z370:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Bus RAM hỗ trợ:2800MHz  2400MHz  2666MHz  3000MHz  3200MHz  3300MHz  3333MHz  3600MHz  3733MHz  3866MHz  4000MHz  4133MHz  3466MHz  3400MHz  2133MHz:::Lưu trữ:1 x M.2 NVMe  Hỗ trợ Intel Optane  1 x M.2 SATA/NVMe  6 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Kiểu khe M.2 hỗ trợ:M.2 SATA/NVMe:::Cổng xuất hình:1 x HDMI  1 x DisplayPort:::Khe PCI:- 3 x PCIe 3.0 x16- 3 x PCIe 3.0 x1:::Multi-GPU:AMD CrossFire  NVIDIA SLI:::Đèn LED:RGB:::Số cổng USB:- 1 x USB Type C- 5 x USB 3.1 (tối đa 9)- 2 x USB 2.0 (tối đa 6):::LAN:1 x LAN 1 Gb/s:::Kết nối không dây:Bluetooth 4.2  WiFi 802.11 a/b/g/n/ac:::Âm thanh:ROG SupremeFX S1220 8-Channel:::Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151-v2:::Chipset:Z370:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Bus RAM hỗ trợ:2800MHz  2400MHz  2666MHz  3000MHz  3200MHz  3300MHz  3333MHz  3600MHz  3733MHz  3866MHz  4000MHz  4133MHz  3466MHz  3400MHz  2133MHz:::Lưu trữ:1 x M.2 NVMe  Hỗ trợ Intel Optane  1 x M.2 SATA/NVMe  6 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Kiểu khe M.2 hỗ trợ:M.2 SATA/NVMe:::Cổng xuất hình:1 x HDMI  1 x DisplayPort:::Khe PCI:- 3 x PCIe 3.0 x16- 3 x PCIe 3.0 x1:::Multi-GPU:AMD CrossFire  NVIDIA SLI:::Đèn LED:RGB:::Số cổng USB:- 1 x USB Type C- 5 x USB 3.1 (tối đa 9)- 2 x USB 2.0 (tối đa 6):::LAN:1 x LAN 1 Gb/s:::Kết nối không dây:Bluetooth 4.2  WiFi 802.11 a/b/g/n/ac:::Âm thanh:ROG SupremeFX S1220 8-Channel:::
Bo mạch chủ / Mainboard Asus TUF B450M-PLUS GAMING,2590000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/_/1_38_4.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/2/_/2_32_4.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/5/_/5_20_2.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:Micro-ATX:::Socket:AM4:::Chipset:B450:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Bus RAM hỗ trợ:2800MHz  2400MHz  2666MHz  3000MHz  3200MHz  2133MHz:::Lưu trữ:1 x M.2 SATA/NVMe  6 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Kiểu khe M.2 hỗ trợ:M.2 SATA/NVMe:::Cổng xuất hình:1 x HDMI  1 x DVI-D:::Khe PCI:- 1 x PCIe 3.0/2.0 x16- 1 x PCIe 3.0/2.0 x16- 1 x PCIe 2.0 x16- 1 x PCIe 2.0 x1:::Multi-GPU:AMD CrossFire:::Đèn LED:RGB:::Số cổng USB:- 2 x USB 3.1 (tối đa 6)- 2 x USB 2.0 (tối đa 6):::LAN:1 x LAN 1 Gb/s:::Âm thanh:Realtek ALC887-VD2 8-Channel CODEC:::Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:Micro-ATX:::Socket:AM4:::Chipset:B450:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Bus RAM hỗ trợ:2800MHz  2400MHz  2666MHz  3000MHz  3200MHz  2133MHz:::Lưu trữ:1 x M.2 SATA/NVMe  6 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Kiểu khe M.2 hỗ trợ:M.2 SATA/NVMe:::Cổng xuất hình:1 x HDMI  1 x DVI-D:::Khe PCI:- 1 x PCIe 3.0/2.0 x16- 1 x PCIe 3.0/2.0 x16- 1 x PCIe 2.0 x16- 1 x PCIe 2.0 x1:::Multi-GPU:AMD CrossFire:::Đèn LED:RGB:::Số cổng USB:- 2 x USB 3.1 (tối đa 6)- 2 x USB 2.0 (tối đa 6):::LAN:1 x LAN 1 Gb/s:::Âm thanh:Realtek ALC887-VD2 8-Channel CODEC:::
Card màn hình / VGA GIGABYTE GeForce GTX 1050 2GB GDDR5 G1 Gamin,4790000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_10297_12505/2017/06/02/10297_1496388409-5.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/9/5/95.png:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_10297_12505/2017/06/02/10297_1496388410-6.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:GIGABYTE:::Series:G1 Gaming:::GPU:NVIDIA GeForce GTX 1050:::GPU clock:Boost: 1556 MHz/ Base: 1442 MHz in OC ModeBoost: 1531 MHz/ Base: 1417 MHz in Gaming:::Bộ nhớ:2GB GDDR5 ( 7008 MHz / 128-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:640 CUDA cores:::Cổng kết nối:3 x HDMI 2.0b  1 x DisplayPort 1.4  1 x DVI-D:::Tản nhiệt:Tản nhiệt 2 quạt:::Đèn LED:RGB:::Đầu cấp nguồn:1 x 6-pin:::Nguồn đề xuất:300W:::VR:không hỗ trợ:::Kích thước:22 x 11.8 x 4 cm:::Thời gian Bảo hành:36:::Thương hiệu:GIGABYTE:::Series:G1 Gaming:::GPU:NVIDIA GeForce GTX 1050:::GPU clock:Boost: 1556 MHz/ Base: 1442 MHz in OC ModeBoost: 1531 MHz/ Base: 1417 MHz in Gaming:::Bộ nhớ:2GB GDDR5 ( 7008 MHz / 128-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:640 CUDA cores:::Cổng kết nối:3 x HDMI 2.0b  1 x DisplayPort 1.4  1 x DVI-D:::Tản nhiệt:Tản nhiệt 2 quạt:::Đèn LED:RGB:::Đầu cấp nguồn:1 x 6-pin:::Nguồn đề xuất:300W:::VR:không hỗ trợ:::Kích thước:22 x 11.8 x 4 cm:::
Ổ cứng SSD Kingmax 120GB Sata III SME,1290000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_3813_4289/2017/12/01/3813_1512116501-3.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_3813_4289/2017/12/01/3813_1512116502-4.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_3813_4289/2017/12/01/3813_1512116501-1.jpg:::,Thời gian Bảo hành:24:::Thương hiệu:KINGMAX:::Dung lượng:120GB:::Kích thước:2.5":::Kết nối:SATA 3:::Thời gian Bảo hành:24:::Thương hiệu:KINGMAX:::Dung lượng:120GB:::Kích thước:2.5":::Kết nối:SATA 3:::
CPU Intel Core i5-7600K (3.8GHz - 4.2GHz),6199000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/i/5/i5-7000k-1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/i/5/i5-7000-2_3.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:Intel:::CPU:Core i5-7600K:::Socket:LGA 1151:::Kiến trúc:Kaby Lake (14 nm):::Code name:Kaby Lake:::Thế hệ:Intel Core thế hệ thứ 7:::Dòng:Core i5:::Tốc độ xử lý:3.8 GHz - 4.2 GHz:::Số nhân xử lý:4:::Số luồng xử lý:4:::Cache:6MB:::Chip đồ họa:Intel HD Graphics 630:::TDP:91W:::Bộ nhớ hỗ trợ:DDR4/DDR3L Dual channel:::Thời gian Bảo hành:36:::Thương hiệu:Intel:::CPU:Core i5-7600K:::Socket:LGA 1151:::Kiến trúc:Kaby Lake (14 nm):::Code name:Kaby Lake:::Thế hệ:Intel Core thế hệ thứ 7:::Dòng:Core i5:::Tốc độ xử lý:3.8 GHz - 4.2 GHz:::Số nhân xử lý:4:::Số luồng xử lý:4:::Cache:6MB:::Chip đồ họa:Intel HD Graphics 630:::TDP:91W:::Bộ nhớ hỗ trợ:DDR4/DDR3L Dual channel:::
Card màn hình / VGA GIGABYTE GeForce GTX 1080Ti 11GB GDDR5X AORU,28400000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/i/gigabyte-11gb-n108taorus-xw-11gd-1.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/i/gigabyte-11gb-n108taorus-xw-11gd-2.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/i/gigabyte-11gb-n108taorus-xw-11gd-3.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:GIGABYTE:::Series:AORUS:::GPU:NVIDIA GeForce GTX 1080Ti:::GPU clock:Boost: 1708 MHz / Base: 1594 MHz in OC modeBoost: 1683 MHz / Base: 1569 MHz in Gaming mode(Reference Card Boost: 1582 MHz / Base: 1480 MHz):::Bộ nhớ:11GB GDDR5X ( 11010 MHz / 352-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:3584 CUDA cores:::Cổng kết nối:3 x HDMI 2.0b  3 x DisplayPort 1.4  1 x DVI-D:::Tản nhiệt:Tản nhiệt 3 quạt:::Đèn LED:Có:::Đầu cấp nguồn:2 x 8-pin:::Nguồn đề xuất:600W:::Multi-GPU:NVIDIA SLI:::VR:hỗ trợ:::Kích thước:29.3 x 14.2 x 5.5 cm:::Thời gian Bảo hành:36:::Thương hiệu:GIGABYTE:::Series:AORUS:::GPU:NVIDIA GeForce GTX 1080Ti:::GPU clock:Boost: 1708 MHz / Base: 1594 MHz in OC modeBoost: 1683 MHz / Base: 1569 MHz in Gaming mode(Reference Card Boost: 1582 MHz / Base: 1480 MHz):::Bộ nhớ:11GB GDDR5X ( 11010 MHz / 352-bit ):::Giao tiếp PCI:PCI-E 3.0 x16:::Số lượng đơn vị xử lý:3584 CUDA cores:::Cổng kết nối:3 x HDMI 2.0b  3 x DisplayPort 1.4  1 x DVI-D:::Tản nhiệt:Tản nhiệt 3 quạt:::Đèn LED:Có:::Đầu cấp nguồn:2 x 8-pin:::Nguồn đề xuất:600W:::Multi-GPU:NVIDIA SLI:::VR:hỗ trợ:::Kích thước:29.3 x 14.2 x 5.5 cm:::
Ổ cứng SSD Transcend 370S 512GB,3700000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/_/c/_c_ng_ssd_transcend_ssd370s_256gb_1_2.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/p_7566/2017/11/14/7566.png:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_7566_9091/2017/11/14/7566_1510630673-1.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:Transcend:::Dung lượng:512GB:::Kích thước:2.5":::Kết nối:SATA 3:::Tốc độ đọc:560MB/s:::Tốc độ ghi:480MB/s:::Thời gian Bảo hành:36:::Thương hiệu:Transcend:::Dung lượng:512GB:::Kích thước:2.5":::Kết nối:SATA 3:::Tốc độ đọc:560MB/s:::Tốc độ ghi:480MB/s:::
Case máy tính Golden Field N53B Gaming 21+,590000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/y/j/yjn53bct_1_00_1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/y/j/yjn53bct_1_01_1.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/y/j/yjn53bct_1_02_1.jpg:::,Thời gian Bảo hành:1:::Thương hiệu:Golden Field:::Kích thước mainboard hỗ trợ:Micro-ATX  Mini-ITX:::Số khay mở rộng:2 x 3.5"  2 x 2.5":::Cổng kết nối:2 x USB 2.0  1 x USB 3.0:::Thời gian Bảo hành:1:::Thương hiệu:Golden Field:::Kích thước mainboard hỗ trợ:Micro-ATX  Mini-ITX:::Số khay mở rộng:2 x 3.5"  2 x 2.5":::Cổng kết nối:2 x USB 2.0  1 x USB 3.0:::
Bo mạch chủ / Mainboard Asus Maximus IX Code,4756000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/p_11796/2017/06/06/11796.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_11796_14237/2017/06/06/11796_1496718981-1.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/uploads/product/po_11796_14237/2017/06/06/11796_1496718981-2.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151:::Chipset:Z270:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Kiểu RAM hỗ trợ:DDR4:::Thời gian Bảo hành:36:::Thương hiệu:ASUS:::Kích thước:ATX:::Socket:LGA 1151:::Chipset:Z270:::Khe RAM tối đa:4 khe:::Hỗ trợ bộ nhớ tối đa:64GB:::Kiểu RAM hỗ trợ:DDR4:::
Case máy tính Golden Field Z3 (E-sport 21+),990000,https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_field_z3_e-sport_21_1.jpg:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_field_z3_e-sport_21_2.jpg:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_field_z3_e-sport_21_3.jpg:::,Thời gian Bảo hành:1:::Thương hiệu:Golden Field:::Kích thước mainboard hỗ trợ:ATX  Micro-ATX:::Số khay mở rộng:2 x 3.5"  3 x 2.5":::Cổng kết nối:2 x USB 2.0  1 x USB 3.0:::Thời gian Bảo hành:1:::Thương hiệu:Golden Field:::Kích thước mainboard hỗ trợ:ATX  Micro-ATX:::Số khay mở rộng:2 x 3.5"  3 x 2.5":::Cổng kết nối:2 x USB 2.0  1 x USB 3.0:::
RAM G.SKILL 2x8GB DDR4 3200MHz - F4-3200C16D-16GVKB,4918000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-vkb-1.png:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-vkb-2.png:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-vkb-3.png:::,Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:2 x 8GB:::Thế hệ:DDR4:::Bus:3200MHz:::Timing:16:::Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:2 x 8GB:::Thế hệ:DDR4:::Bus:3200MHz:::Timing:16:::
RAM G.SKILL 1x8GB DDR4 2400MHz - F4-2400C15D-16GFXR,3890000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-flarex-black-x1-1.png:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-flarex-black-x1-2.png:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/d/d/ddr4-gskill-flarex-black-x1-3.png:::,Bảo hành (tháng)36:::Thương hiệuG.Skill:::LabelFlare X:::Màu sắcĐen:::Kiểu RAMDDR4:::Dung lượng8GB:::Tốc độ busDDR4 2400MHz:::Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:1 x 8GB:::Thế hệ:DDR4:::Bus:2400MHz:::Timing:15:::Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:1 x 8GB:::Thế hệ:DDR4:::Bus:2400MHz:::Timing:15:::
RAM G.SKILL 2x16GB DDR4 2400MHz - F4-2400C16D-32GFXR,9234000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/4/140374_1.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/5/1590013-n0.jpg:::,Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:2 x 16GB:::Thế hệ:DDR4:::Bus:2400MHz:::Timing:16:::Thời gian Bảo hành:36:::Thương hiệu:G.SKILL:::Dung lượng:2 x 16GB:::Thế hệ:DDR4:::Bus:2400MHz:::Timing:16:::
Ổ cứng SSD Adata 1TB M2 (ASX8000NP-1TM-C),12150000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/s/s/ssd-m.2-adata-sx8000-1tb-1.png:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/s/s/ssd-m.2-adata-sx8000-1tb-2.png:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/s/s/ssd-m.2-adata-sx8000-1tb-3.png:::,Thời gian Bảo hành:36:::Thương hiệu:ADATA:::Dung lượng:1TB:::Kích thước:M.2 2280:::Kết nối:M.2 NVMe:::Tốc độ đọc:1900MB/s:::Tốc độ ghi:1100MB/s:::Thời gian Bảo hành:36:::Thương hiệu:ADATA:::Dung lượng:1TB:::Kích thước:M.2 2280:::Kết nối:M.2 NVMe:::Tốc độ đọc:1900MB/s:::Tốc độ ghi:1100MB/s:::
Bo mạch chủ / Mainboard Msi H310M Pro-VHL,1950000,https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi-h310m-pro-vhl-1.png:::https://img-cdn3.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi-h310m-pro-vhl-2.png:::https://img-cdn1.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi-h310m-pro-vhl-3.png:::,Thời gian Bảo hành:36:::Thương hiệu:MSI:::Kích thước:Micro-ATX:::Socket:LGA 1151-v2:::Chipset:H310:::Khe RAM tối đa:2 khe:::Hỗ trợ bộ nhớ tối đa:32GB:::Bus RAM hỗ trợ:2666MHz:::Lưu trữ:4 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Khe PCI:- 1 x PCIe 3.0 x16- 1 x PCIe 2.0 x1- 2 x PCI:::Đèn LED:Đơn sắc:::Số cổng USB:- 2 x USB 3.1 (tối đa 4)- 4 x USB 2.0 (tối đa 6):::LAN:LAN 1 Gb/s:::Âm thanh:Realtek® ALC887 7.1-channel:::Thời gian Bảo hành:36:::Thương hiệu:MSI:::Kích thước:Micro-ATX:::Socket:LGA 1151-v2:::Chipset:H310:::Khe RAM tối đa:2 khe:::Hỗ trợ bộ nhớ tối đa:32GB:::Bus RAM hỗ trợ:2666MHz:::Lưu trữ:4 x SATA 3 6Gb/s:::Kiểu RAM hỗ trợ:DDR4:::Cổng xuất hình:1 x HDMI  1 x VGA/D-sub:::Khe PCI:- 1 x PCIe 3.0 x16- 1 x PCIe 2.0 x1- 2 x PCI:::Đèn LED:Đơn sắc:::Số cổng USB:- 2 x USB 3.1 (tối đa 4)- 4 x USB 2.0 (tối đa 6):::LAN:LAN 1 Gb/s:::Âm thanh:Realtek® ALC887 7.1-channel:::
Case máy tính CORSAIR 270R Black Window,1780000,https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/4/1479747702000_img_711709-r.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/4/1479747702000_img_711706-r.jpg:::https://img-cdn2.phongvu.vn/media/catalog/product/cache/23/thumbnail/65x/9df78eab33525d08d6e5fb8d27136e95/1/4/1479747702000_img_711701-r_1.jpg:::,Thời gian Bảo hành:24:::Thương hiệu:CORSAIR:::Kích thước mainboard hỗ trợ:ATX:::Số khay mở rộng:2 x 3.5"  2 x 2.5":::Cổng kết nối:2 x USB 3.0:::Thời gian Bảo hành:24:::Thương hiệu:CORSAIR:::Kích thước mainboard hỗ trợ:ATX:::Số khay mở rộng:2 x 3.5"  2 x 2.5":::Cổng kết nối:2 x USB 3.0:::
